,0,1,2,3,4,5,6
68,zEQigtqzjecDo9mueJ3K_cWxj3jf4pgBvUl5Lpl2Ae0yx0tX,roUK-7R8KKn6ft2-tOy2ZG_gNe8z9Ut5GkpeYklbdH3TIfpEbtVxWwi8,FoU1Qimj9taEYORLICX3m5cji4aQA03QejF-ffx9ivTnyj7vV4oklAJjsjjJqU6NUcyC-Mtq0Km3Qg,stbeary,4804.0,1605901317000.0,11.0
69,2OYGnJ-CPgJMwY47Ht_oX4EUy9LXG2dg0nMLV9haRGQLo9Ym,T1AjBE8pOU77B6ZAxegoGqjXGMNMlrkzE4Da6ZytcvV9z8dy0zjgqEo6,scXIueMsm8Lkzy4V2-AF6jtNhwmpf32awTyzhB8O0LN_61c0711DScFlNkUDyFcQLMtsZNZ9619DSw,EraldC,3879.0,1611116287000.0,76.0
70,Ir6eqHikgTWGqd8GRJRr1uY2t72npcsEI_CWXduG-Yp4J_OU,ZkNaUPimBx7GmFqmBzuWLcfSKr6kPUY2Jpy73aKyRTGqmxkr3XhAKH5l,OgTZCMTdZnz9Y_NaiZxyvBM6ZhE56spnktZfLrLtZtfQ4QHSTcPbzIBxdXqDS7fdXQ5V3KKvwKcSTg,SHADOWS HUNTER,4057.0,1611270790000.0,268.0
71,MJzD3wHEBas6DzPNM4274tzEQ7eIHtL_XkseA7v5nZjQ8buV,RgbSo8eMnm26lEwA-XjEc1DfYwFDYPzJAQ1ecEaE29yNko-OKdofc7en,PvUHXBxskULZPYCs2oWbcixWMnOVi2kSEBsjkNSFeI7K_2FQdVXyCQWmcF3szb95XaDygdCOI7S-hw,SNG554,24.0,1601506220000.0,9.0
72,WRvv5b4LRGmL8O7Ygl4p19VcM98UxQ5rwcP628bJrtbEZUwX,UltMVYSHhrXg5noyf6QQ8Gr_bn8rQqqf4PI2A2v0HruUTwWF9y01eZL2,hPPi5xC4KSwFtgO1S5JrLgc5m3g28ixMlYCvOpynF7kngphzbMvZOAj9rZYC5uHnADVD_bMHO68GVQ,CrunkLuke,3795.0,1611353329000.0,112.0
73,qpDAYMeHh_aEa5voFkrqYOIsmUhG5glptv95_tZox6_fQziC,_IqKPl6HgcV4oY4GZinxq2HTNmjP5w-0-F1nrKv2Bc-e7OUr3iCNySez,EpCXmTL6S1ZwiOpO-EupRyxGsy3QoF3cwBIEWgCqXH3xdmra65bSAgahBlWvXR6vC__T_cId_4Ny-A,Dejaco,23.0,1611249863000.0,59.0
74,5Wk3Rxmb1_o8M8qRnzvWO_6eihdaEPZUOHjTGOSU7ABcPDNp,8AZce10du8cG2bwdWkVHRsrpOOi1KTP_qw0WOLABP0tnYEY51aZNzNI0,e_Goaj6DOLnv5W2sLpDPP_2mLKljIWCZ6dIjosKvI8yn8uuk6mXvjbLzJ4LOMxZU_DgZEVYmq2KSkg,AkwardDoggo,4783.0,1611390345000.0,140.0
75,LnJC39lQTsvi-Is1e14HI_elLFiLnfrjD3hssGPX3B95h93K,_kmxAs23E-Po4OrmHl_kULE1AYkgC1bCCxKQ3RB5-b9sZecTL0-GFrXJ,QgTCxAFzJppe_hspYWsCkxgxWjIkDQ0QphR6ZPOm9lsLTNxNd9U9eR1xKU0vH3rLWbVDjRkZnyYWHA,Kamisamoo,4881.0,1611431858552.0,28.0
76,tojMHvYTfsNmNlK_eYUgSB9x8oQqw6Dclhv1-vwgpQ_11-ni,XaZrflcEbBOABNYVMq3ea3Grix0zYNvAnII2gutnTzht-KjLsGTjzSiV,PTLqIPPT1ii5DijU55o3nSMx3ZFgI6ja74mIW65gZMStBqHabBUF8HsHDGE3mDnLb_2EpZtTtPceUw,mazingwes,4249.0,1610589687000.0,95.0
77,7LRAznXElZA2FqCFeB1KEv5TAy9TiLBeZmEbRomF-qAEd25s,Rf5w5M47zK9efvwq9ChIKlVJzqzU5j3GjPt7VG4-E8J0YpBGiJna4bIz,2xulsa3vmXRSVrJZ9JrxVgN-_SYXio9qYJyKA_s6rDIaqqmB8L2gOU2IFUD4CwRIfFdC3ABaPhxJ5A,OwOrms,4216.0,1611362920000.0,25.0
78,Dj9ZsgihHjPa65u5RF6XmS9Pw3LQaizUcvNWWR97kt_HmtvO,ZVkFoSbAxjxBHR-ERqOp56QnhiFOrzhACr6TzGmY6EuF11tW3bFYqE5v,e5JkZooCjdGDrb89A3MJiXi_VNMqjCjPZ47SW8gwUo69-ThJgHcbq7cyE_ii_Zz8oBebrMWx-UUm2Q,ElevatedPotat0,4798.0,1611175483000.0,260.0
79,1gYmNIQceN_pniKhFQqyeJjS4oIIqCZs9vcC3v5Qr9nuxqgy,xVcqcezmoY5kDo1OcN9qmqdhk-v3OHij5OaJsfzPpMK5DjOnhy4l1Uta,jUm7ILqNDSl14Hqzn6Accbx7fBOIim_e29c3hs2NN_fw1PSNKY8JpCZbSXnkkWSotUJyKQqhpmaWCQ,Alchemist150,4847.0,1611376654891.0,243.0
80,YrS9khUi0oo8eX51pJBEY6n9_4W_SNRO9SM-yV_EQbr-Flx7,Y9NcGYy_PvKR976jlYu3L5az2Q06K3ai8hhwtxHj2A6GKtdzCAjqFLMA,U8seK7Em1i3oczYCj57TvC4ST_5z9687ZZwA-2gg-X7wlduKrb2ISP7NqM8_D2Rwm60K1nisDscmJw,Navmot,4783.0,1609745177000.0,23.0
81,rxWEpDlGhQfUTpo8PsLMMBguz_lWxDr97z_pfZnZkc2BEzbN,qA0_Hn4yvEkEGgVMTLJ1hpYfvYKQmB6D_6bVHq4yqUm1cdF3JQr5P8lR,fxYeOW6tzWhd5ZdDt-kSH_J6KUhev0QfnA4yfm3suVc3ICnrGWtdBFwTmf5KD3YRYIeZm5TAsTsdfA,Kresthend,4809.0,1611267609000.0,97.0
82,xFuZvkQ4uGrEiwYntm0I4eGXial4kqsdYztczLliMIBLlO5k,XTgzuN_blE-XbtzHM-shLOdg7oZD9dVsrcHPyHZ-oq3yyx4j1u_IxHkL,3flZ1tAQ31a6ONBLQMke8eppEejA7k5ZMut2GZAerbJQN6oeGUCSb19LRifdIsf6NtJkb6pMSMODSA,Hayerry,0.0,1609914139000.0,12.0
83,eqkGesjpRyek48O25ubq-EUZCDwx0_NtTdUaA5MZwhyFFGcp,rthzxdW9XCVPYsOX7GIwMmH2jCAKH1m_JTM6qWF2efjGP2oJB1JTpIoh,D1EhMbfvZO-wpASIJ8QOu5ersrqn631kiDU_Y1IbnIirCM57qqn7MWWmfirKe0PpktW6r9najRHRDg,BommyCat,26.0,1611399835088.0,10.0
84,CqWVkL9b_Hqm40mDjUCY5r9HeaCVseN_ox8IcC8nCZWzqtfJ,bP1RAEKOVllhO7UWdXQGbNfDpFjAD1qiTGAL4YEeW2UEsrRFCUOz4jf5,ZrhKpJpKP5KgmYghP5cdaH4Ilg3HPTud1Fv77FzBkQexwyvPriCR4TLCccxJUSf5GCAqsvrStJrfrg,KatoMeUp,4804.0,1611145219138.0,141.0
85,Ccj-q45xKKnQFd0UWj7LvkmjqQdfnZuT7sN2OYlt2605-Rpc,tbwZ7hAtyt75ZnIm3cq3mqZxTC5C5Oo8YVy8362W4EGpg-slFgXCVcN0,ONvqo3p7KVqpstcZTgW0cYlTfjBgFrUvDRY5nkDOhfuRuisBxIZIOBV9-aaXRNE53OY1I0yZaRNSpQ,Reflecft420,1228.0,1611274837886.0,41.0
86,ulCxxVGRC7EhBFCePRlFcAgGwS59IziZ66p5TrU4hbOSWKJ8,HAcIvS9e7QMK6qwR8lU3nXrfUC632mUd81ZRT5EBLYlmysXnRAG2Hdwo,ub9mXhZpV0EyBM7n3aq7iBzJs_qytN7phTqYHk9DyRMGY8l3tJh0m-JwcgTOGx9qSfjc_SuSmQn8hw,KillLahBro,4658.0,1611295674000.0,200.0
87,yJgPyPkBROXy1Fusm8zGeg3V4p2cqf-k0maRWlVO94q8ZUAU,Jk4K5_mLjUX6GRMcEa_0QCZdhGNfdmeMpWrAUfTrLKxvXpvIY6Dn24oD,w6wYzZFQ_whX89TeESTSoSv87gE1QVCw6z7AXZdzp9IEqyYjGp75QyugWFO-X6dkHr0d656oKqH21g,k1Mfor,4832.0,1610940197000.0,164.0
88,iA9Srmq-E9lTS57mY_NYykdt8VJq6zmROPdLEHDMoZWE39y4,FXtuB9kojLTSzR616bI7Unpm8HMH4LzXeenSQBOJPJakIrn9wYUvArQG,_lEkeCXmcn-UkGgaX1ktdVf0Pa3cJG95oqJAH4jaw4UB-aEJvQBdHeivgKPHQi_YiRz07BdtBywLaQ,NeverBe2lone,4644.0,1607830447000.0,96.0
89,m3PeycejbAdtENy5wtC10GCG0yWNhukwBdk1FwtMoDDEf1Ol,OJF4foO0XEAgBJtCMn4nKqI5XxgIU2qz6vL76jeJ80at6NM9QkTzKw-k,HWxyoVnn-QetCeByI3FwG3_JwJSJVjIK8ewueCtPuggbZgAWDiSKIm7gyOzqLZ47kAXjDXhpFpXAlA,Sam Shikai,7.0,1611111159000.0,47.0
90,ltsHXtmsINPvvoeLsRde6JGaSMOmxEK_XT1k8zkOmGagzUFy,OOzhpqFzTLjMVtJJQpnde47Eh-ce2_PbT-1YM6P2UTcf5BDFAmOVDLd_,FzWr2owcJPWvKS32mBwH3V9ZwwAniVYl-vK3CViQzJyufGn4L-nEDVCsn-Uv-UC3NcFC0BdjFLDtfA,Customgrow,4217.0,1606806582000.0,52.0
91,xwnThu_MIaSt_5MoKNx-6bQhBWb_7pJ4x-y4IL2uo-WBvwwL,l5fVNRY_12bQgT47Fx7JMrNy74CeYT0aM9yQuSL2knFF-EyeStDx6sbY,N1Jr6RQCVqwJ9rq0HekAmePkQnOKkF-2zhRdiPAFLx3o-taZOC4J2jVkKDzjbNurm7G4AGTnglE_Bg,BTLwarhammer,3799.0,1611430093506.0,30.0
92,JdtyLm1x41l5aty9jM_l9uhZwIdGgxbYeEHJlNBBvCJCLSNC,GA7AvJ-HicW3DDDgeOpce1dQ-cJPQm_5kxh8KJgofK-PakcYU_zPbmM1,Sgihh6IoUB491VUnfe_99jd6YKsRYpQ08l4U2qew3e1TAcZsgScdL9JuwBcc4byvLjTZRuOkBuWDeg,Rainerc,7.0,1608178767000.0,5.0
93,zFGrZvuRezy9hbRj_-FqJwqC71HNGnfVt1m42OniTa_W_06s,vDaIneBVTgZfrwLkJQugdlhwzWFBWkSqXUK94py0zxkgYuqMkz-hrtvc,qKnySFHl9kANaKf0ASFBiQ_rRKPn3iXNejCra3H2yaxKpX3_0TuD-PBs0djGYA37FV-7Lit_mNRPrg,stinkybottom342,3478.0,1607714698000.0,42.0
94,tsTMv01ZgmbCfbqphAoVJree-3Qj9GT3wLz0_Wb7atga9g34,QWoA6s0K-A4xn7tO9Q_UP5an7H6bRIzFDQ0GEHL79LVT5ddM3K_-6lze,UDdzEjDnAtrnFEwEXn-MfPPIgamfVtxISPLqM-__iAFyg26PHbjgD-NWM9Bw5KY9q_eqbQ4Ch0JoPA,Spookyking,4804.0,1611382379000.0,53.0
95,nXrSRpv2xWuE_hY_LEtfv-FZfk3bLJEc1SQNRa1P7rRZo5Lz,1BRGwmaUgVJ91Ns11z5RWMyEa_MP45IY4dg9mIKMcpFKAOf1QhDkaRe8,wWIJ5cCsZ7d5HwvPU2jO5v_H_mCulhoPJxxIuiOjZu2TC-NRQRIIscFbznjAmjV-lb7DrbRpm86Oew,Aspalt135,4777.0,1610073918000.0,14.0
96,1PZQqS6386n2SPLJ75kaNZ_HKObG4kqiJgueBfuWyj9jA28f,Zxksvwl5ejGt8-ekUZQpl9ZZDk4PbKoo8aNFyJ9dRn3y-0ivOHqgXYKH,qU2mje4dIeqBxNbmQMunCYXmItNtX5-j1gTlpuWlaW1C8rSsWqaw84Q132bOPCe8F4eTimTaPE0V2Q,manghomelon,28.0,1604620433000.0,16.0
97,uqnDOGayl1mdMbEKrm5lAlFlQ1ZfuKAZxK0iLUdAvaEZxZN3,AINCJCeKsKXHrOCfgaUYoXpBJFEma5EVmy_r2MFeP0G-jCtoZKCCCa4u,4_YnxlF9ZtRLP5AUELMS8SHLUso3pIi5c5PhaiBxYOeGxWoKpEpUEcGkbNvkQdmXKqwdTZwDsDgSmA,EmeraldxFey,4050.0,1607720045000.0,26.0
98,q_M5ORjBrhPthQ0YXNhv8xDTwXXsbnjzf79KTzQeIzxoXwGb,B8k9qM4lWNsOQOvaWOp01hdY7c9uFUtLTlx07Wyn9GjocpeI8qNlqM5m,vLJDBkHKkKTP1vkUHvEh8J0kKbV_qhwrQDo2RRBP8MzvEYRfpDOxwApFd4OMcCM5tli5BeHK4AYmFg,SzienceGuy,4203.0,1611104731000.0,70.0
99,Scts6Y-efehHpc2Tnuf4qoI-BCr24HC8YJZnGs6tYkX4b8Vz,qWK9WLBJsrIQ_yyRrVRxE0E4C4SHp9z8GerzsJzW6kXLraxtHuUk39Io,WkuwJ6XQYXM1GsQuo2R7SV817pcw7gyikio7Y8PvpwjVeQDx_2faPSA5821O9RQB3PoWhDOa8YGGwg,PlasmaFieldGAMER,1107.0,1611366463000.0,277.0
100,Dhpk36aBQ4BA3uHTHX0yFb-pZuKeN8lnDQtIT0zmksXrMTrY,Dn3Ri6_wQhpVIqykSUFO5T0TjhjL53yAmQE6JcuotsD-pRierYc3bPKG,7I5QbOSQO_FXLDI7fD6Iz3xgMFGFWs9vcck66Yc7jh6Pmi27R7qXAWcL4HFZrvqoaAWp1wQg_ypjcg,DracerRen,4450.0,1611371276190.0,34.0
101,lK3aySCOQ8ibmQryzv38N__B_ZDOpIKpida_Ajba2eOd8QDa,rJRh7f1kOgJsykkjkQK5FBLxnySR6ULyIZZPPQW4UnM7LS64K0Z8_Jr-,enMRQ50eGCQ63xQkEM0Ep79IfD-IIr54qWRhCpBFiW2F4OlkX8iHNXWIjoIxOpuBJdRvaaTib5u9gA,Blue90white,4757.0,1611260121000.0,165.0
102,d22KZZbDuAEennEfzzTZ8WShHcmqfIoqUOaFFDjR0924fQer,HdtglwC6zWcSkD9OY0IfLAW_JTJq0GfPy7jX1HOxJ3UgrD1CEJWkVnjZ,pIlp0qBf3srUiX7dqWvfMNCDBr__-YZW_fPlXMUQoYDpPg4oCxT-H8pjVEdhlmm9T4BtDw6gxR50jQ,NimbleGod112,4379.0,1609295174000.0,25.0
103,7Q4l9UJ96GXJ1reFKRH3hila1OWE--N3EeP_iy0HEKSCWJ4H,KQrlFbeGxm9T7PfJdekIkhspEkkhnxO1xj18HCk1hyQ5yAQsjYJ6tXxo,fncynslqNmpPvw-nWYRBN62z2wRsjmqGvOL2404h3SYsl7I0k4WP6D9vxhxJGlbFoXuUSOCD7wAxHA,not lucky 777,1383.0,1606942964000.0,91.0
104,_GQu_yZ6wKm2vUq559bLoo7NYG-56UUtvfe4NXEqXrO48keR,X0bmJzsdANwWLzhc5A0tIc3Iw6MzQUxiwrqKDcpBhKkHN68OZAyxt0l_,H-yVfgHWF1nnQODvq_GUzoagOwe53p5ggpHaHbntZbbbg0HRvA7DIzdnc8E8Pyfa0JCpmID3yiWgjw,ProtoGaming,4613.0,1611379010000.0,99.0
105,a_DNFBEM3Xm9fh1hNHf6TBbTdpXW1S3ATVV4dYhwhrIztY8Z,R0Tui3DyJz3HaNoz01AOT4AHW5GtNhoNM5O7SCiJcu9DEHj2ABf6Aj_N,lDigkPmSj7mN2n23OdC9AnQUqejtDloUmiQeTcdHXeYBF40CKPolbZf7pNczGU2p8-80pD2kIaGitg,Fairy Raincy,4277.0,1611039658000.0,45.0
106,US2KxeNNcIhTYmyrOX7HD6G0zQpfC2f6akgt_ejGXQA_fPPx,9E_GprnpQS4ffRuxzKVEUcMSHvnUTCGwGoJSw9qJ1eMZ6Ubixhsj4GFq,ndEhmKhD2p49kD5cQX-qGLTaqxnxluN3Ntjpi2AB4ryh4PD5qFGhM5hVnYUOzUtySOWFibo1LbB1tw,game2006,4372.0,1607490853000.0,72.0
107,f-las-7T8IMdzh6okjNCxXCUqm9q_Qk9aOk3FG3RZL50_-OM,pmTTXEcEVDibJ15fcwivH6NQH_Zdvs4yy9NH7HCLjBcoCAPQ64pb3mYP,RpvQc4ZpM3RXWiWdavSbxM5ZGlJCFcL0klXNkOkij1z_AmZ4JTZ-ttsK-0vOafGbnU5od7z4wc8UDg,notddddddaniel,4405.0,1611427438190.0,161.0
108,umknTriy3Wng1ZuCStXNpJiVfXzg3LfXhLxIvNPb7CyEOtt4,-sfOUYzcZbXCNn78BkhxMQtnSLzyBl3ORPlyNVnHBiDBNXNXiRoObSqo,vsWZ6GZjAyvW8Ff04B0GCkFPF_7iU5PgWXUsO6kC3U80VWn1zBSDBKyEqlCqEG29Uy6vKjXJcXFDAg,JellobyNestle,3545.0,1611327456000.0,167.0
109,C_FUUaIA4GHKl2kOS7jAj31Xk4s5KUbNv64gGpek5bBLH5WV,GNGRaSXD0FRe6F49G4aj7tBHyWcwvfgPEmgAuujcLyPauzNbGQqbRqK8,w0FZp_3qXlKHH-lGzoko6jM5tWFZptqTz_NiQQLS2GR8UysH5kph4vbU68KgIzMlxCLb8t2PL-7vtw,CybernetHD,3546.0,1606626617000.0,8.0
110,kRAsvjIvwFmicAT9jAccacQfKVug8uvcKZfSfz4BFrOC2TYZ,enmWvpjtvDa6TWa3cAdXGAYRg-ZIDZMGeNURWgO6dAQUynVCSuS8zFg0,DVvBqA2gd3eLEqdNR1bYVXg6MaJwJgivxTgOkd1wd3pDNwv4ApKDIpCSWi7Ua3sYO7UJ447qJlF4AA,wwhumbo,4022.0,1609613267000.0,52.0
111,fbotNPZU8_BTLweVcmKLoHSHLWm0S8lfkLKmAXBcErl8-kD2,APHikXvpSejV7pz1C4aiac4k4YIRESQpi3bYDXHYtjdNyb6Xlcrc9JgN,VfPT7Ijq4iHMrqPC93tI0Zm2FUTH5lHciYkU6kR5_o4ldfUE46L2oTIW1wLdaCTmu5ehWRiTPuzGmA,aowknight,4810.0,1607788347000.0,110.0
112,RBkxjJkxp6kmC1bxcQNlYmu0SWiG15z_yBZCbwgyyn_4C9Vg,yhEcjbCyJhNH61LaypVM7VezOqonqclTa-0JAjYAZFOC1DvtgIjb1nEW,Heo7a71rMewCKM3yzbQgGWZltfhi9UZ9j2UrWVldQtpJ-ViFiCrX-WgKyVxeu7DzwRbuRuhF-Hxi9A,LTSkredTTV,4270.0,1601348863000.0,21.0
113,gcCbzTRotzhESUh5F5sCAU_WTlzCZeLKLzhsWPKda_LxbS1_,J3bcQM4_4ATZKZW9iw2fOd5uCSBmtv1Lsqcikkv-RyNi9WifqzIhLGxj,7cie7agW-sKWGw4jCuGQEZDEQ2ZvXGjE_GeKxFFaA6Q8mh-MWYQYoZqblTQKvaWuF__wkqvuktbaTw,neverlandvip,4762.0,1606414525000.0,49.0
114,-vjdxCDxoAg6jTHpC59HwfbR_a_3-ZsA18AR9hqJmnXUMHR2,KVwazsqPMvww2Fiax1Z86HVR4nYEV5kxmZtbzc-WtB-hy8grPhBJ9P91,QZikc0LaJPmeQ0N7dBMRgb3oWpiHpbClBGuztsvm9GGxnc1mSPRTaRX0uxA09_2IigUthta0WEkSMg,SnakeRose,27.0,1611365735367.0,5.0
115,nRG0eMODbPmqs3H_rvi9MymAa2VB-tIiFFiJEIXwB4xiDgYQ,8VpmTwFfw0HqF_tyoRyyhMAdU9q5X0EvF9Rx4XBtsLg2jRfqZb6z3yS_,hUtrWj0IeLQCjBM6_SFsaR9MvSdTqjzj2sQTujLryMgKwJEbyvCalwAbve46xIDsPAwl9szZv491Sg,Maggie Mayh3m ,4858.0,1611431910079.0,173.0
116,EnHaORSrwd4Z2Qg5rO2HJUbt8LaIiuSg_ed2Uc4YKIV2d4BU,Z410JPEydjDR6Nfng_YkNQfJnGDlo3-sa9xcCFNMj2ZM6pD8MKo-lAFl,IghPV5qfefVwZYlL5YihnLHw9Z7m_dWQ2prbHwZsw0Iax60e8mHLToYS2PKwGFqsOrLA9Kb4hKl_QA,Valkyrie H ,3151.0,1611226589000.0,170.0
117,OfLX4fpbTis4YSDTWA9Dp0PyhbWR_xPzMhDMgBhXBSN8By_L,zx0f3cj4N_qHeB1EontPoGNtgcqEeKLFUamirsGuWiYiiz46_BidxC4I,qzNXL-p3K_3FxpsXROF1kvGZA9MV_VL0MfiOn09MZeLfZ2zaTNBsOKAR3I5Wkw_MsitwhcIOtr5qBg,UmpahElay,1453.0,1611396620000.0,155.0
118,XcdKfqCWEgppng3XPR-PPqMoKHsJnSuX2EumL4UndcekBkTk,-95-yeBPhH9AQFFBISqANuAXhA7PIefncf5bZ_Z6ZdscDijChnI9gbi0,4smsxcpSCAmHJMFRxThEowYH5_WJS3IkHfujnbaRZ3_TckRDkxi3_cfGh2PrfN5j9yKYPVZWm1SrCg,GranVage,4366.0,1611373826000.0,56.0
119,_RN6yDbGYXYeyAWCRA-gjjp8XRT5Lvw8kVKYHYT9Lbyggpm4,89mETd2c5Yw0xn6sW7BsY95T69w75LsYCD40PjrAvVWL1UafKWsak_Ys,yrs03mOtuTvCgwndAy8Jk1YMhWUyXJWW4d4tFTh34yMjWsCWlsFI72XcTeFJvjSjms3_9LSVV6Uaow,MontanaOfFge,1644.0,1608904474000.0,69.0
120,x5uIvQuBdYX9IziZkYcg0sSNqButQYyyM9DBKtbo2dm7YQXJ,YKagrO2GVP_ZXrQ1iH2sMHDqJH2MTrlCd-MAAPBHmX0pbj2-3ZKXSuTx,vq2EHFXn-oDE0-OnKff75gyq2bUCb7T4NRcH7iBIcbhmxOPJyCg_lKyqVaTHY0MTjv6nSDGVfeCu9g,A man dsylexic,4270.0,1609905845000.0,34.0
121,E0pDFeydQlYoQwrQgsxwPTry8T8RBNRgLwLW2TZKkgl6EfJ_,P3Pz6ieDrCIbrDla7r8dSNaD4YkqSu2tdxG_1Z87brSZoO38nRoUM6uL,uGcXkTYGvCpUFx9bY-5K9gtkCX_TwIdiFQO2RseUg4X_818Vma9KeGp1irswA9W_bmuNW-MrpTmvig,yBoTSh,25.0,1610075864000.0,8.0
122,1uxbGnrgVhikGzqUI-WvK8p1xbLzYN0sz-WnXdCVsOu_K9SE,Qb5fkghhOd2DPBjA1bpecX7MTydhvThRTsqSa9oGDsfR2KZX3UMK4bPJ,b59OOXGUVWZK5hkqN7EP7l6fUUvL6_Un3lMidzTbNgco0BFYksa5TqTONt-qia31b2cGplGdHvAO9Q,Kuha71,4654.0,1607281795000.0,117.0
123,A7kPpFxKm0vvmgZOr-M84hurATCfCmHCtvqX_AwUBijUrVQy,x1vXE2A5sJ1xX9LPo5_cPp7cqPIuUYYydmS050zI7nI9jdqAHfnt_RyB,6OD_POse604RRKLLajztCAHk30xqr2ssCsXRYUp6ntnt-pfayV4_aaBzmXimTMVpiXkOwGAmPzvyJA,Schmoltzy,1590.0,1611215082000.0,21.0
124,al59P8jlDNunLZmeuTkf3Z2OsEJXABo2vxrJuPGyut4prckJ,hPEXq6psU4CLziaw89kfFYP-E-5tnBuhYdhLOWt8MGM3iLTUcx_QWAHb,pDu2ndsXznnBUQjQ3ugwFvVi5Wsa-FFgEogtW3KyruaGNOCD0MEexNdf27XxKEYxdmWwk1vru-yMQw,my name wolf,4863.0,1611390219000.0,277.0
125,TJMmVnzerw3_941yLGqBdXBhdJaGnp0Td0Us77jnB3tGoCm5,nT3T9KJqOf9gAYc22D_SVCTh2p5STxL0mNN8_QXkhIUG-qJcfp3WgSfO,Pm-W1fmCbUadJKOtzJhDImfEsWnt0yvf6-Em7Vy-Y2lvkgBZiQwjVl-E0uhABgPLo1A1SOW6lURNQg,xObiJuanKenobix,4490.0,1611380717000.0,222.0
126,Gv2-Ba6UoZXLlbKTMAnS0Lt3jnXrRR_jwjP4xfCervO03D0C,qdjxzu7j6iYuhW9Znc7d3Oni8GDUxKw7gO-ZQeY6A-GysCLjrEm4pf6j,AoaG-ZKSRKiLIr0iRLf_Cqmdek3W1o1xF9Q-CUYlmiaVqP2E6GQumCo6r-RRNwdhXblfZFdLPFUoHg,ThePBThief,4537.0,1611148848000.0,143.0
127,KrzsVfw_H_YD5FBYkg6DnueIipBRT4SZCic7fuIr6pZZvp7E,zd_YtDaqViaG9SUzK5zE1Ibo4cmQiOVNsHxZaEoHZnWHvydhNIynT573,bxuow9b5nv_priVqaG4VlbStdumsUewkR_2jAZadgpT3182OKjuK-ltpF3HbXrkeHd2U2QsTmHexQA,Hey Its Kink,4225.0,1604696844000.0,45.0
128,3_k_PiVKdtiYCz1wGAkgCshphziAL3FON0Dma4HVphBrzNM2,u7RMF26LqxYDLepXR0xom3NIeI2Mt4Ejd7Zx3b-4lpz_olNtvIhenusB,dYRI926u2C__ATd2h5Tk-uaWhIZtfUar27X_M8kQM-mvb38Hv3CHvLytC9qDVzC6-MUkbXYApwowxw,Longhdkg,3542.0,1603894949000.0,5.0
129,d20MpKlMIJX1ff2iBFE-uoIH5plIRRY3Z7IaFgolaBPQjucY,zVkmR0JQmzgAih4OVMbsVNUYPZEJYpzaZSV1-8kJsaCbNm15xAM1Tj3y,ZI59RLeB0HjJzkRwoNLzYvZ_m0HA7H5AQCWHjqinRVPtubSrts-rc0AAG4wnUfqxAEYCEXjtUUj5AA,Buffalo Pancakes,4787.0,1611377742000.0,93.0
130,L07-jzwdMfpulSQZRodEnxRCfa4PAwWKaMTEVUg3JqaZQIvP,OeECPEDAZkeg0sOkUHHb1wpCCvgzoaZ2-LtdJ3KQ7uqyuDPvcYX60HPP,fftWTwzg9kKhUpgYRAl88_JAVnpSsJLR9oVOJJHPSsMjGtrS3pr_PUgSoavz_j4iWMznvu_qZJ01Qg,mssakib,4809.0,1609327364000.0,104.0
131,n-HcZrQvyWiz5RGEtt0silroHOOE6mKl0WBppYn5L4LKHJoz,bycrFPcIeu2e4gaT3AWA9W8Nfmaigl93Vda7ErlSYFkW88d1avjD9893,Gb_X-KKJPECgCoNDOGk9RgcvjsunDU76-radd6nAntKyJSGuWU2D3XgOUUxzQWGMwZhfy3lcLoM9LQ,WICK3DxONE,3890.0,1608577336000.0,69.0
132,l-kLl4mrIrRx2neSSFoQeDPigMQ-bxgAOXfnbNdvjV6ot97o,60fgUYrlXRp15X2dmanDk2wFOGUAoVyKcNoLubyJIkq6AQzVA8D6IMXQ,Zw6YAqHdDwTjRKsXelbQLaXFgZIpsOaBFz3SomR1Gr48aPsKiPMzs7qv3RLAquUEvZ6Ln7vah9_cbA,Unreadispaghetti,4804.0,1611278442000.0,67.0
133,_-2NwElFMpTZI9C6hxvqRmaQypFsGKKh4bDGlDKCaRWzgcoc,cDxzsgiKrRyjyjzYT6EerSgZ72ftxnzkEOK2kTh62z6bM_6JODCcZGAL,AsHw4nIztri_FGoPduthViu2h610vAc5eO1XgvnnwVVFgkPKquaEkug6rjSRnlFqbT__xy-aRxWzNQ,EL PATRON 777,3686.0,1611380489000.0,138.0
134,JSLF9GDOdOadGhyGcrpLdfXEA3dpvSDHqvRQdkWiQA9Bc5hn,G2mHNP8QeEYmTc3EGlc6ItE2l0rZFumERNNnCr6qgPbjouwojioFE0r6,pcbznlBKTyEuRl8vtMfaaTQDAxOmBBSoVLqtZmnxBNAqEzhdEyw_91109oqAUuoghKkT4DWajI7EHw,OmegaTrump,4208.0,1611372989640.0,201.0
135,sX8f6Gf7g3_2_TbJyPAAMgg3-35GsOqzs0cbUzyYSd62VS5w,Po1jC-VfdL0Fyx5Xa10Eh0CkGL4KgKCwB9bafrN5BcJ-R0Sw7Fa3f3Ki,_czpHH151KD8VlrHGHNSG6O04Ek4b1Y6lVbk-V67Umk8A1LjSl4qebcqE8UofWqb9WxsdXXftyKHXA,MorsUltimaRatio,4018.0,1611393169000.0,235.0
